Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.2230894565582275,2.2230894565582275,2.3226714935302732,1e-05,1e-05,1e-06
1,2,0.022254228591918945,2.376302480697632,nan,nan,1e-05,nan,1e-06
1,3,0.04645848274230957,2.2602286338806152,nan,nan,1e-05,nan,1e-06
1,4,0.07027769088745117,2.1775364875793457,nan,nan,1e-05,nan,1e-06
1,5,0.09441828727722168,2.180999279022217,nan,nan,1e-05,nan,1e-06
1,6,0.11836099624633789,2.357973098754883,nan,nan,1e-05,nan,1e-06
1,7,0.142042875289917,2.3512957096099854,nan,nan,1e-05,nan,1e-06
1,8,0.16620707511901855,2.328911304473877,nan,nan,1e-05,nan,1e-06
1,9,0.19001460075378418,2.3038129806518555,nan,nan,1e-05,nan,1e-06
1,10,0.2138211727142334,2.139563798904419,nan,nan,1e-05,nan,1e-06
1,11,0.2379469871520996,2.228672504425049,nan,nan,1e-05,nan,1e-06
1,12,0.2621119022369385,2.2259252071380615,nan,nan,1e-05,nan,1e-06
1,13,0.28607797622680664,2.2312703132629395,nan,nan,1e-05,nan,1e-06
1,14,0.31012940406799316,2.1966943740844727,nan,nan,1e-05,nan,1e-06
1,15,0.33408236503601074,2.200812816619873,nan,nan,1e-05,nan,1e-06
1,16,0.3579752445220947,2.2453434467315674,nan,nan,1e-05,nan,1e-06
1,17,0.3818068504333496,2.293116807937622,nan,nan,1e-05,nan,1e-06
1,18,0.4058041572570801,2.2125542163848877,nan,nan,1e-05,nan,1e-06
1,19,0.4297189712524414,2.3689138889312744,nan,nan,1e-05,nan,1e-06
1,20,0.45162463188171387,2.2955880165100098,nan,nan,1e-05,nan,1e-06
1,21,0.47544097900390625,2.2683866024017334,nan,nan,1e-05,nan,1e-06
1,22,0.4986152648925781,2.3023500442504883,nan,nan,1e-05,nan,1e-06
1,23,0.5227763652801514,2.2948856353759766,nan,nan,1e-05,nan,1e-06
1,24,0.5460436344146729,2.3300013542175293,nan,nan,1e-05,nan,1e-06
1,25,0.5699605941772461,2.2898306846618652,nan,nan,1e-05,nan,1e-06
1,26,0.5932104587554932,2.2611658573150635,nan,nan,1e-05,nan,1e-06
1,27,0.6169486045837402,2.3048133850097656,nan,nan,1e-05,nan,1e-06
1,28,0.6406645774841309,2.2634589672088623,nan,nan,1e-05,nan,1e-06
1,29,0.6641621589660645,2.373218059539795,nan,nan,1e-05,nan,1e-06
1,30,0.6880972385406494,2.3534321784973145,nan,nan,1e-05,nan,1e-06
1,31,0.7120137214660645,2.2631757259368896,nan,nan,1e-05,nan,1e-06
1,32,0.7355999946594238,2.3260278701782227,nan,nan,1e-05,nan,1e-06
1,33,0.759636640548706,2.31754469871521,nan,nan,1e-05,nan,1e-06
1,34,0.7831923961639404,2.2787721157073975,nan,nan,1e-05,nan,1e-06
1,35,0.8070690631866455,2.306208372116089,nan,nan,1e-05,nan,1e-06
1,36,0.8316206932067871,2.2522175312042236,nan,nan,1e-05,nan,1e-06
1,37,0.8555338382720947,2.2898406982421875,nan,nan,1e-05,nan,1e-06
1,38,0.8796162605285645,2.313340902328491,nan,nan,1e-05,nan,1e-06
1,39,0.9095718860626221,2.3105103969573975,nan,nan,1e-05,nan,1e-06
1,40,0.9325766563415527,2.19354510307312,nan,nan,1e-05,nan,1e-06
1,41,0.9649384021759033,2.3164639472961426,nan,nan,1e-05,nan,1e-06
1,42,0.9879066944122314,2.248821496963501,nan,nan,1e-05,nan,1e-06
1,43,1.013038158416748,2.3445873260498047,nan,nan,1e-05,nan,1e-06
1,44,1.0362951755523682,2.375706195831299,nan,nan,1e-05,nan,1e-06
1,45,1.0606801509857178,2.3486692905426025,nan,nan,1e-05,nan,1e-06
1,46,1.0836782455444336,2.2375404834747314,nan,nan,1e-05,nan,1e-06
1,47,1.1074702739715576,2.2853477001190186,nan,nan,1e-05,nan,1e-06
1,48,1.2888689041137695,2.309499740600586,2.2837208027535296,2.3171517028808593,1e-05,1.0000000000000013e-05,1e-06
2,49,1.3099842071533203,2.2058422565460205,nan,nan,1e-05,nan,1e-06
2,50,1.330770492553711,2.3364810943603516,nan,nan,1e-05,nan,1e-06
2,51,1.3517136573791504,2.2919681072235107,nan,nan,1e-05,nan,1e-06
2,52,1.3749563694000244,2.3327815532684326,nan,nan,1e-05,nan,1e-06
2,53,1.3956470489501953,2.262694835662842,nan,nan,1e-05,nan,1e-06
2,54,1.4175083637237549,2.1598424911499023,nan,nan,1e-05,nan,1e-06
2,55,1.4408705234527588,2.2445883750915527,nan,nan,1e-05,nan,1e-06
2,56,1.4634509086608887,2.2911264896392822,nan,nan,1e-05,nan,1e-06
2,57,1.484461784362793,2.256269931793213,nan,nan,1e-05,nan,1e-06
2,58,1.5122156143188477,2.2865378856658936,nan,nan,1e-05,nan,1e-06
2,59,1.5331132411956787,2.1881773471832275,nan,nan,1e-05,nan,1e-06
2,60,1.5560035705566406,2.2735579013824463,nan,nan,1e-05,nan,1e-06
2,61,1.5768556594848633,2.2385294437408447,nan,nan,1e-05,nan,1e-06
2,62,1.5988554954528809,2.287827730178833,nan,nan,1e-05,nan,1e-06
2,63,1.6196177005767822,2.3209784030914307,nan,nan,1e-05,nan,1e-06
2,64,1.641427993774414,2.268404006958008,nan,nan,1e-05,nan,1e-06
2,65,1.6628477573394775,2.2794129848480225,nan,nan,1e-05,nan,1e-06
2,66,1.684326410293579,2.192368268966675,nan,nan,1e-05,nan,1e-06
2,67,1.7059922218322754,2.2594096660614014,nan,nan,1e-05,nan,1e-06
2,68,1.726757526397705,2.2099928855895996,nan,nan,1e-05,nan,1e-06
2,69,1.7480812072753906,2.273054838180542,nan,nan,1e-05,nan,1e-06
2,70,1.7711951732635498,2.4059174060821533,nan,nan,1e-05,nan,1e-06
2,71,1.7948920726776123,2.3158531188964844,nan,nan,1e-05,nan,1e-06
2,72,1.818465232849121,2.2778117656707764,nan,nan,1e-05,nan,1e-06
2,73,1.8421258926391602,2.223353624343872,nan,nan,1e-05,nan,1e-06
2,74,1.8656866550445557,2.2103817462921143,nan,nan,1e-05,nan,1e-06
2,75,1.8871941566467285,2.1969542503356934,nan,nan,1e-05,nan,1e-06
2,76,1.9107022285461426,2.259704113006592,nan,nan,1e-05,nan,1e-06
2,77,1.9337255954742432,2.3576104640960693,nan,nan,1e-05,nan,1e-06
2,78,1.957613468170166,2.244568109512329,nan,nan,1e-05,nan,1e-06
2,79,1.9840376377105713,2.277778148651123,nan,nan,1e-05,nan,1e-06
2,80,2.007817268371582,2.207820177078247,nan,nan,1e-05,nan,1e-06
2,81,2.0307297706604004,2.372253894805908,nan,nan,1e-05,nan,1e-06
2,82,2.05454158782959,2.3069186210632324,nan,nan,1e-05,nan,1e-06
2,83,2.077670097351074,2.40871524810791,nan,nan,1e-05,nan,1e-06
2,84,2.1023402214050293,2.3529767990112305,nan,nan,1e-05,nan,1e-06
2,85,2.126067876815796,2.3374931812286377,nan,nan,1e-05,nan,1e-06
