Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.3067808151245117,2.3067808151245117,2.2927213745117188,1e-06,1e-06,1e-05
1,2,0.023415088653564453,2.298269271850586,nan,nan,1e-06,nan,1e-05
1,3,0.047084808349609375,2.299741744995117,nan,nan,"0.0042, device='cuda:0'",nan,1e-05
1,4,0.07135367393493652,1.8928556442260742,nan,nan,"0.0024, device='cuda:0'",nan,1e-05
1,5,0.09538054466247559,1.5807116031646729,nan,nan,"5.0277e-05, device='cuda:0'",nan,1e-05
1,6,0.12006902694702148,1.3580565452575684,nan,nan,"0.0035, device='cuda:0'",nan,1e-05
1,7,0.1469407081604004,1.7603175640106201,nan,nan,"-0.0025, device='cuda:0'",nan,1e-05
1,8,0.17404508590698242,1.6343145370483398,nan,nan,"0.0045, device='cuda:0'",nan,1e-05
1,9,0.20130252838134766,0.986955463886261,nan,nan,"0.0022, device='cuda:0'",nan,1e-05
1,10,0.2285478115081787,0.9360731244087219,nan,nan,"0.0008, device='cuda:0'",nan,1e-05
1,11,0.2558300495147705,1.2545312643051147,nan,nan,"0.0007, device='cuda:0'",nan,1e-05
1,12,0.28318262100219727,1.1002577543258667,nan,nan,"0.0015, device='cuda:0'",nan,1e-05
1,13,0.31052422523498535,0.6631183624267578,nan,nan,"0.0023, device='cuda:0'",nan,1e-05
1,14,0.33781003952026367,0.7064306139945984,nan,nan,"0.0023, device='cuda:0'",nan,1e-05
1,15,0.36505794525146484,0.6746492981910706,nan,nan,"0.0021, device='cuda:0'",nan,1e-05
1,16,0.3924577236175537,0.7361252307891846,nan,nan,"0.0023, device='cuda:0'",nan,1e-05
1,17,0.4196288585662842,0.6118921041488647,nan,nan,"0.0023, device='cuda:0'",nan,1e-05
1,18,0.4469771385192871,0.7205119729042053,nan,nan,"0.0014, device='cuda:0'",nan,1e-05
1,19,0.4736213684082031,0.5143834948539734,nan,nan,"0.0018, device='cuda:0'",nan,1e-05
1,20,0.5003328323364258,0.3945643901824951,nan,nan,"0.0021, device='cuda:0'",nan,1e-05
1,21,0.5273149013519287,0.3297433853149414,nan,nan,"0.0022, device='cuda:0'",nan,1e-05
1,22,0.5541441440582275,0.5191061496734619,nan,nan,"0.0020, device='cuda:0'",nan,1e-05
1,23,0.5807201862335205,0.24096350371837616,nan,nan,"0.0019, device='cuda:0'",nan,1e-05
1,24,0.6104507446289062,0.4589287042617798,nan,nan,"0.0018, device='cuda:0'",nan,1e-05
1,25,0.6379654407501221,0.22748781740665436,nan,nan,"0.0018, device='cuda:0'",nan,1e-05
1,26,0.6651034355163574,0.7758471369743347,nan,nan,"0.0015, device='cuda:0'",nan,1e-05
1,27,0.6923699378967285,0.20594379305839539,nan,nan,"0.0016, device='cuda:0'",nan,1e-05
1,28,0.7193882465362549,0.45334917306900024,nan,nan,"0.0014, device='cuda:0'",nan,1e-05
1,29,0.7463130950927734,0.38299560546875,nan,nan,"0.0014, device='cuda:0'",nan,1e-05
1,30,0.7733535766601562,0.3071305751800537,nan,nan,"0.0014, device='cuda:0'",nan,1e-05
1,31,0.8001618385314941,0.17548105120658875,nan,nan,"0.0013, device='cuda:0'",nan,1e-05
1,32,0.8269679546356201,0.36805784702301025,nan,nan,"0.0013, device='cuda:0'",nan,1e-05
1,33,0.85382080078125,0.5216313004493713,nan,nan,"0.0012, device='cuda:0'",nan,1e-05
1,34,0.880669116973877,0.37133538722991943,nan,nan,"0.0012, device='cuda:0'",nan,1e-05
1,35,0.9079155921936035,0.18020188808441162,nan,nan,"0.0012, device='cuda:0'",nan,1e-05
1,36,0.9348549842834473,0.2989044785499573,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
1,37,0.9615170955657959,0.2002284824848175,nan,nan,"0.0011, device='cuda:0'",nan,1e-05
1,38,0.9883105754852295,0.24228979647159576,nan,nan,"0.0012, device='cuda:0'",nan,1e-05
1,39,1.0151011943817139,0.24745596945285797,nan,nan,"0.0013, device='cuda:0'",nan,1e-05
1,40,1.0418710708618164,0.280425488948822,nan,nan,"0.0013, device='cuda:0'",nan,1e-05
1,41,1.068709373474121,0.3706967234611511,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
1,42,1.0956745147705078,0.28303542733192444,nan,nan,"0.0008, device='cuda:0'",nan,1e-05
1,43,1.1231796741485596,0.37562254071235657,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
1,44,1.150223970413208,0.26132097840309143,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
1,45,1.1772539615631104,0.3874880075454712,nan,nan,"0.0011, device='cuda:0'",nan,1e-05
1,46,1.204232931137085,0.14535987377166748,nan,nan,"0.0011, device='cuda:0'",nan,1e-05
1,47,1.231257438659668,0.1995173692703247,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
1,48,1.427473545074463,0.17111806571483612,0.6618175852171918,0.30513059616088867,"0.0009, device='cuda:0'","0.0015, device='cuda:0'",1e-05
2,49,1.455709457397461,0.17502683401107788,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
2,50,1.4820821285247803,0.17629359662532806,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
2,51,1.508551836013794,0.13768182694911957,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
2,52,1.5348622798919678,0.20871788263320923,nan,nan,"0.0011, device='cuda:0'",nan,1e-05
2,53,1.5612363815307617,0.20160651206970215,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
2,54,1.5874829292297363,0.15700173377990723,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
2,55,1.6143085956573486,0.2301337718963623,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
2,56,1.640505313873291,0.18156567215919495,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
2,57,1.666799783706665,0.12345114350318909,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
2,58,1.6930530071258545,0.19876864552497864,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,59,1.7192819118499756,0.13424238562583923,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,60,1.7455849647521973,0.14011158049106598,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,61,1.771860122680664,0.16455236077308655,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,62,1.798182725906372,0.22871503233909607,nan,nan,"0.0008, device='cuda:0'",nan,1e-05
2,63,1.8243904113769531,0.11621544510126114,nan,nan,"0.0008, device='cuda:0'",nan,1e-05
2,64,1.8506362438201904,0.1137976124882698,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,65,1.8768930435180664,0.20611627399921417,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,66,1.903226613998413,0.12510204315185547,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
2,67,1.9294495582580566,0.15275850892066956,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,68,1.9557170867919922,0.21882449090480804,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,69,1.9819450378417969,0.21337786316871643,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,70,2.0081820487976074,0.24844224750995636,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,71,2.0344693660736084,0.16450536251068115,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,72,2.0607786178588867,0.10314035415649414,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,73,2.0871050357818604,0.1635032296180725,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
2,74,2.113931655883789,0.240237757563591,nan,nan,"0.0010, device='cuda:0'",nan,1e-05
2,75,2.1400885581970215,0.09459232538938522,nan,nan,"0.0009, device='cuda:0'",nan,1e-05
2,76,2.1663966178894043,0.16457198560237885,nan,nan,"0.0008, device='cuda:0'",nan,1e-05
2,77,2.192570209503174,0.11477186530828476,nan,nan,"0.0008, device='cuda:0'",nan,1e-05
2,78,2.2188560962677,0.1582840383052826,nan,nan,"0.0008, device='cuda:0'",nan,1e-05
2,79,2.245109796524048,0.12055221199989319,nan,nan,"0.0008, device='cuda:0'",nan,1e-05
2,80,2.2713782787323,0.11612019687891006,nan,nan,"0.0008, device='cuda:0'",nan,1e-05
2,81,2.2976670265197754,0.1299404352903366,nan,nan,"0.0007, device='cuda:0'",nan,1e-05
2,82,2.323960065841675,0.1564825475215912,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
2,83,2.350252866744995,0.1920251101255417,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
2,84,2.3764846324920654,0.1601286232471466,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
2,85,2.402843713760376,0.08482129126787186,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
2,86,2.4292526245117188,0.13274629414081573,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
2,87,2.4556171894073486,0.09888149797916412,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
2,88,2.481945753097534,0.23905086517333984,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
2,89,2.5083229541778564,0.07085847854614258,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
2,90,2.534599542617798,0.06878601014614105,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
2,91,2.5608012676239014,0.1351085603237152,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
2,92,2.5871007442474365,0.1591525822877884,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
2,93,2.6139745712280273,0.1088845282793045,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
2,94,2.640223503112793,0.10146696865558624,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
2,95,2.8355648517608643,0.08375414460897446,0.15350788784153918,0.2050249328613281,"0.0006, device='cuda:0'","0.0008, device='cuda:0'",1e-05
3,96,2.8630223274230957,0.0820709839463234,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
3,97,2.8893473148345947,0.09297186881303787,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
3,98,2.9155797958374023,0.11053915321826935,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
3,99,2.941744804382324,0.062420666217803955,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
3,100,2.9680376052856445,0.13480371236801147,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,101,2.994284152984619,0.03328314423561096,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,102,3.020594596862793,0.08408480882644653,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,103,3.0468506813049316,0.05532136186957359,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,104,3.0730974674224854,0.08663946390151978,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,105,3.0993876457214355,0.07341992110013962,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,106,3.1283633708953857,0.06470286101102829,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
3,107,3.1547582149505615,0.06637391448020935,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
3,108,3.1809096336364746,0.058252040296792984,nan,nan,"0.0006, device='cuda:0'",nan,1e-05
3,109,3.2071352005004883,0.10402166098356247,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,110,3.233556032180786,0.03964255005121231,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,111,3.259911298751831,0.07593511044979095,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,112,3.286276340484619,0.09496581554412842,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,113,3.312725305557251,0.04015154391527176,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,114,3.3390512466430664,0.11212915927171707,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,115,3.3653247356414795,0.06335020065307617,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,116,3.3916449546813965,0.24286259710788727,nan,nan,"0.0005, device='cuda:0'",nan,1e-05
3,117,3.4180843830108643,0.1247565820813179,nan,nan,"0.0004, device='cuda:0'",nan,1e-05
3,118,3.444354772567749,0.09981612861156464,nan,nan,"0.0004, device='cuda:0'",nan,1e-05
3,119,3.4706902503967285,0.10747361183166504,nan,nan,"0.0004, device='cuda:0'",nan,1e-05
3,120,3.4970128536224365,0.06168345734477043,nan,nan,"0.0004, device='cuda:0'",nan,1e-05
3,121,3.523296594619751,0.1281745433807373,nan,nan,"0.0004, device='cuda:0'",nan,1e-05
