Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.2976233959198,2.2976233959198,2.307150390625,0.1,0.1,1e-05
1,2,0.04796338081359863,2.2957301139831543,nan,nan,0.1,nan,1e-05
1,3,0.09495735168457031,1109.8408203125,nan,nan,tensor(-0.3452),nan,1e-05
1,4,0.1412491798400879,247624.90625,nan,nan,tensor(66.0839),nan,1e-05
1,5,0.18665480613708496,49927849771008.0,nan,nan,tensor(-59264536.),nan,1e-05
1,6,0.23312926292419434,nan,nan,nan,tensor(nan),nan,1e-05
1,7,0.28363966941833496,nan,nan,nan,tensor(nan),nan,1e-05
1,8,0.33399486541748047,nan,nan,nan,tensor(nan),nan,1e-05
1,9,0.38129210472106934,nan,nan,nan,tensor(nan),nan,1e-05
1,10,0.4327521324157715,nan,nan,nan,tensor(nan),nan,1e-05
1,11,0.4816625118255615,nan,nan,nan,tensor(nan),nan,1e-05
1,12,0.5252892971038818,nan,nan,nan,tensor(nan),nan,1e-05
1,13,0.5772554874420166,nan,nan,nan,tensor(nan),nan,1e-05
1,14,0.633547306060791,nan,nan,nan,tensor(nan),nan,1e-05
1,15,0.6759352684020996,nan,nan,nan,tensor(nan),nan,1e-05
1,16,0.7177872657775879,nan,nan,nan,tensor(nan),nan,1e-05
1,17,0.7612450122833252,nan,nan,nan,tensor(nan),nan,1e-05
1,18,0.8129291534423828,nan,nan,nan,tensor(nan),nan,1e-05
1,19,0.8612260818481445,nan,nan,nan,tensor(nan),nan,1e-05
1,20,0.9122023582458496,nan,nan,nan,tensor(nan),nan,1e-05
1,21,0.9597084522247314,nan,nan,nan,tensor(nan),nan,1e-05
1,22,1.009958028793335,nan,nan,nan,tensor(nan),nan,1e-05
1,23,1.0604684352874756,nan,nan,nan,tensor(nan),nan,1e-05
1,24,1.11391019821167,nan,nan,nan,tensor(nan),nan,1e-05
1,25,1.1649134159088135,nan,nan,nan,tensor(nan),nan,1e-05
1,26,1.2115478515625,nan,nan,nan,tensor(nan),nan,1e-05
1,27,1.262376070022583,nan,nan,nan,tensor(nan),nan,1e-05
1,28,1.3140270709991455,nan,nan,nan,tensor(nan),nan,1e-05
1,29,1.3612639904022217,nan,nan,nan,tensor(nan),nan,1e-05
1,30,1.4119131565093994,nan,nan,nan,tensor(nan),nan,1e-05
1,31,1.467238426208496,nan,nan,nan,tensor(nan),nan,1e-05
1,32,1.510521650314331,nan,nan,nan,tensor(nan),nan,1e-05
1,33,1.55588960647583,nan,nan,nan,tensor(nan),nan,1e-05
1,34,1.601393222808838,nan,nan,nan,tensor(nan),nan,1e-05
1,35,1.6559932231903076,nan,nan,nan,tensor(nan),nan,1e-05
1,36,1.7029364109039307,nan,nan,nan,tensor(nan),nan,1e-05
1,37,1.7532174587249756,nan,nan,nan,tensor(nan),nan,1e-05
1,38,1.8020100593566895,nan,nan,nan,tensor(nan),nan,1e-05
1,39,1.853189468383789,nan,nan,nan,tensor(nan),nan,1e-05
1,40,1.9010124206542969,nan,nan,nan,tensor(nan),nan,1e-05
1,41,1.951521635055542,nan,nan,nan,tensor(nan),nan,1e-05
1,42,1.9984729290008545,nan,nan,nan,tensor(nan),nan,1e-05
1,43,2.048923969268799,nan,nan,nan,tensor(nan),nan,1e-05
1,44,2.096087694168091,nan,nan,nan,tensor(nan),nan,1e-05
1,45,2.1468255519866943,nan,nan,nan,tensor(nan),nan,1e-05
1,46,2.1942615509033203,nan,nan,nan,tensor(nan),nan,1e-05
1,47,2.244593858718872,nan,nan,nan,tensor(nan),nan,1e-05
1,48,2.5278005599975586,nan,nan,nan,tensor(nan),tensor(nan),1e-05
2,49,2.5778887271881104,nan,nan,nan,tensor(nan),nan,1e-05
2,50,2.6372060775756836,nan,nan,nan,tensor(nan),nan,1e-05
2,51,2.6894643306732178,nan,nan,nan,tensor(nan),nan,1e-05
2,52,2.741053581237793,nan,nan,nan,tensor(nan),nan,1e-05
2,53,2.7926528453826904,nan,nan,nan,tensor(nan),nan,1e-05
2,54,2.8417282104492188,nan,nan,nan,tensor(nan),nan,1e-05
2,55,2.8922576904296875,nan,nan,nan,tensor(nan),nan,1e-05
2,56,2.9411041736602783,nan,nan,nan,tensor(nan),nan,1e-05
2,57,2.9939208030700684,nan,nan,nan,tensor(nan),nan,1e-05
2,58,3.041861057281494,nan,nan,nan,tensor(nan),nan,1e-05
2,59,3.09488582611084,nan,nan,nan,tensor(nan),nan,1e-05
2,60,3.142711639404297,nan,nan,nan,tensor(nan),nan,1e-05
2,61,3.20198130607605,nan,nan,nan,tensor(nan),nan,1e-05
2,62,3.2523193359375,nan,nan,nan,tensor(nan),nan,1e-05
2,63,3.3013768196105957,nan,nan,nan,tensor(nan),nan,1e-05
2,64,3.3514981269836426,nan,nan,nan,tensor(nan),nan,1e-05
2,65,3.4016942977905273,nan,nan,nan,tensor(nan),nan,1e-05
2,66,3.4567487239837646,nan,nan,nan,tensor(nan),nan,1e-05
2,67,3.5179331302642822,nan,nan,nan,tensor(nan),nan,1e-05
2,68,3.5688083171844482,nan,nan,nan,tensor(nan),nan,1e-05
2,69,3.6170992851257324,nan,nan,nan,tensor(nan),nan,1e-05
2,70,3.6698005199432373,nan,nan,nan,tensor(nan),nan,1e-05
2,71,3.72169828414917,nan,nan,nan,tensor(nan),nan,1e-05
2,72,3.773273229598999,nan,nan,nan,tensor(nan),nan,1e-05
2,73,3.8243515491485596,nan,nan,nan,tensor(nan),nan,1e-05
2,74,3.8744425773620605,nan,nan,nan,tensor(nan),nan,1e-05
2,75,3.9249014854431152,nan,nan,nan,tensor(nan),nan,1e-05
2,76,3.975656032562256,nan,nan,nan,tensor(nan),nan,1e-05
2,77,4.024960041046143,nan,nan,nan,tensor(nan),nan,1e-05
2,78,4.075874328613281,nan,nan,nan,tensor(nan),nan,1e-05
2,79,4.126358985900879,nan,nan,nan,tensor(nan),nan,1e-05
2,80,4.177019834518433,nan,nan,nan,tensor(nan),nan,1e-05
2,81,4.2245025634765625,nan,nan,nan,tensor(nan),nan,1e-05
2,82,4.27765965461731,nan,nan,nan,tensor(nan),nan,1e-05
2,83,4.324986219406128,nan,nan,nan,tensor(nan),nan,1e-05
2,84,4.378256559371948,nan,nan,nan,tensor(nan),nan,1e-05
2,85,4.426228046417236,nan,nan,nan,tensor(nan),nan,1e-05
2,86,4.476977109909058,nan,nan,nan,tensor(nan),nan,1e-05
2,87,4.527907609939575,nan,nan,nan,tensor(nan),nan,1e-05
2,88,4.576560020446777,nan,nan,nan,tensor(nan),nan,1e-05
2,89,4.638431072235107,nan,nan,nan,tensor(nan),nan,1e-05
2,90,4.689160346984863,nan,nan,nan,tensor(nan),nan,1e-05
2,91,4.736913204193115,nan,nan,nan,tensor(nan),nan,1e-05
2,92,4.789917230606079,nan,nan,nan,tensor(nan),nan,1e-05
2,93,4.837584972381592,nan,nan,nan,tensor(nan),nan,1e-05
2,94,4.890989065170288,nan,nan,nan,tensor(nan),nan,1e-05
2,95,5.179465293884277,nan,nan,nan,tensor(nan),tensor(nan),1e-05
3,96,5.227032899856567,nan,nan,nan,tensor(nan),nan,1e-05
3,97,5.277425050735474,nan,nan,nan,tensor(nan),nan,1e-05
3,98,5.324673414230347,nan,nan,nan,tensor(nan),nan,1e-05
3,99,5.374697923660278,nan,nan,nan,tensor(nan),nan,1e-05
3,100,5.422945499420166,nan,nan,nan,tensor(nan),nan,1e-05
3,101,5.475919246673584,nan,nan,nan,tensor(nan),nan,1e-05
3,102,5.523479700088501,nan,nan,nan,tensor(nan),nan,1e-05
3,103,5.574639797210693,nan,nan,nan,tensor(nan),nan,1e-05
3,104,5.623226165771484,nan,nan,nan,tensor(nan),nan,1e-05
3,105,5.673433542251587,nan,nan,nan,tensor(nan),nan,1e-05
3,106,5.721127271652222,nan,nan,nan,tensor(nan),nan,1e-05
3,107,5.771804571151733,nan,nan,nan,tensor(nan),nan,1e-05
3,108,5.819213151931763,nan,nan,nan,tensor(nan),nan,1e-05
3,109,5.86920690536499,nan,nan,nan,tensor(nan),nan,1e-05
3,110,5.9167160987854,nan,nan,nan,tensor(nan),nan,1e-05
3,111,5.966599464416504,nan,nan,nan,tensor(nan),nan,1e-05
3,112,6.0138936042785645,nan,nan,nan,tensor(nan),nan,1e-05
3,113,6.065431356430054,nan,nan,nan,tensor(nan),nan,1e-05
3,114,6.113541603088379,nan,nan,nan,tensor(nan),nan,1e-05
3,115,6.168734073638916,nan,nan,nan,tensor(nan),nan,1e-05
3,116,6.216735363006592,nan,nan,nan,tensor(nan),nan,1e-05
3,117,6.267907619476318,nan,nan,nan,tensor(nan),nan,1e-05
3,118,6.316134452819824,nan,nan,nan,tensor(nan),nan,1e-05
3,119,6.367199420928955,nan,nan,nan,tensor(nan),nan,1e-05
3,120,6.4155802726745605,nan,nan,nan,tensor(nan),nan,1e-05
3,121,6.466167449951172,nan,nan,nan,tensor(nan),nan,1e-05
3,122,6.5176005363464355,nan,nan,nan,tensor(nan),nan,1e-05
3,123,6.567833185195923,nan,nan,nan,tensor(nan),nan,1e-05
