Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.2230894565582275,2.2230894565582275,2.3226714935302732,0.01,0.01,1e-06
1,2,0.024244308471679688,2.376302480697632,nan,nan,tensor(0.0100),nan,1e-06
1,3,0.05022025108337402,2.000295400619507,nan,nan,tensor(0.0100),nan,1e-06
1,4,0.07595705986022949,1.7584965229034424,nan,nan,tensor(0.0100),nan,1e-06
1,5,0.10125494003295898,1.594067931175232,nan,nan,tensor(0.0101),nan,1e-06
1,6,0.12760543823242188,1.4027680158615112,nan,nan,tensor(0.0101),nan,1e-06
1,7,0.15283632278442383,0.979640543460846,nan,nan,tensor(0.0101),nan,1e-06
1,8,0.17875361442565918,1.057543396949768,nan,nan,tensor(0.0101),nan,1e-06
1,9,0.20446181297302246,0.8978045582771301,nan,nan,tensor(0.0101),nan,1e-06
1,10,0.23059964179992676,0.7213301658630371,nan,nan,tensor(0.0101),nan,1e-06
1,11,0.2560079097747803,0.7576336860656738,nan,nan,tensor(0.0101),nan,1e-06
1,12,0.28241944313049316,0.5426967144012451,nan,nan,tensor(0.0101),nan,1e-06
1,13,0.3086702823638916,0.6860122084617615,nan,nan,tensor(0.0101),nan,1e-06
1,14,0.33469676971435547,0.5164794921875,nan,nan,tensor(0.0101),nan,1e-06
1,15,0.3601498603820801,0.590308666229248,nan,nan,tensor(0.0101),nan,1e-06
1,16,0.3887500762939453,0.7425744533538818,nan,nan,tensor(0.0101),nan,1e-06
1,17,0.4143691062927246,0.576579213142395,nan,nan,tensor(0.0101),nan,1e-06
1,18,0.44003868103027344,0.40948835015296936,nan,nan,tensor(0.0101),nan,1e-06
1,19,0.4640064239501953,0.5486918091773987,nan,nan,tensor(0.0101),nan,1e-06
1,20,0.48990440368652344,0.5577753186225891,nan,nan,tensor(0.0101),nan,1e-06
1,21,0.5139758586883545,0.450320839881897,nan,nan,tensor(0.0101),nan,1e-06
1,22,0.5409245491027832,0.4510801136493683,nan,nan,tensor(0.0101),nan,1e-06
1,23,0.5710656642913818,0.4306108057498932,nan,nan,tensor(0.0101),nan,1e-06
