Epoch,Iteration,Time,Loss,LossEpoch,ValidLossEpoch,Alpha,AlphaEpoch,Beta
0,0,0,2.2976233959198,2.2976233959198,2.307150390625,1e-06,1e-06,0.001
1,2,0.047479867935180664,2.2957301139831543,nan,nan,1.0000e-06,nan,0.001
1,3,0.09469795227050781,2.3092191219329834,nan,nan,2.0330e-05,nan,0.001
1,4,0.1442427635192871,2.302149772644043,nan,nan,3.8361e-05,nan,0.001
1,5,0.19035124778747559,2.305870532989502,nan,nan,4.8981e-05,nan,0.001
1,6,0.2416551113128662,2.3074285984039307,nan,nan,6.1397e-05,nan,0.001
1,7,0.2893836498260498,2.307042121887207,nan,nan,5.2116e-05,nan,0.001
1,8,0.3409285545349121,2.3226170539855957,nan,nan,8.5773e-05,nan,0.001
1,9,0.389115571975708,2.3061563968658447,nan,nan,0.0001,nan,0.001
1,10,0.44060850143432617,2.308884382247925,nan,nan,0.0001,nan,0.001
1,11,0.488598108291626,2.3136138916015625,nan,nan,0.0002,nan,0.001
1,12,0.5403709411621094,2.3042891025543213,nan,nan,0.0002,nan,0.001
1,13,0.589073657989502,2.307870864868164,nan,nan,0.0002,nan,0.001
1,14,0.6423540115356445,2.327211856842041,nan,nan,0.0003,nan,0.001
1,15,0.6922028064727783,2.3012893199920654,nan,nan,0.0003,nan,0.001
1,16,0.7402462959289551,2.3034982681274414,nan,nan,0.0003,nan,0.001
1,17,0.7916228771209717,2.3119049072265625,nan,nan,0.0003,nan,0.001
1,18,0.8394327163696289,2.280508279800415,nan,nan,0.0004,nan,0.001
1,19,0.8889377117156982,2.2988388538360596,nan,nan,0.0004,nan,0.001
1,20,0.9430873394012451,2.303434371948242,nan,nan,0.0004,nan,0.001
1,21,0.9883062839508057,2.2916605472564697,nan,nan,0.0004,nan,0.001
1,22,1.0348291397094727,2.2974655628204346,nan,nan,0.0004,nan,0.001
1,23,1.0847713947296143,2.306102991104126,nan,nan,0.0004,nan,0.001
1,24,1.1344225406646729,2.2946181297302246,nan,nan,0.0005,nan,0.001
1,25,1.1824407577514648,2.304203510284424,nan,nan,0.0005,nan,0.001
1,26,1.2315311431884766,2.318040370941162,nan,nan,0.0005,nan,0.001
1,27,1.2789709568023682,2.282900810241699,nan,nan,0.0005,nan,0.001
1,28,1.3273394107818604,2.30570650100708,nan,nan,0.0005,nan,0.001
1,29,1.3786675930023193,2.3059918880462646,nan,nan,0.0005,nan,0.001
1,30,1.424910545349121,2.311013698577881,nan,nan,0.0006,nan,0.001
1,31,1.4761741161346436,2.3014180660247803,nan,nan,0.0006,nan,0.001
1,32,1.5253443717956543,2.3020358085632324,nan,nan,0.0006,nan,0.001
1,33,1.576432466506958,2.2947351932525635,nan,nan,0.0006,nan,0.001
1,34,1.6233549118041992,2.301074266433716,nan,nan,0.0007,nan,0.001
1,35,1.6747643947601318,2.3097190856933594,nan,nan,0.0007,nan,0.001
1,36,1.7204868793487549,2.295240640640259,nan,nan,0.0007,nan,0.001
1,37,1.7721195220947266,2.3004262447357178,nan,nan,0.0007,nan,0.001
1,38,1.8206357955932617,2.3085310459136963,nan,nan,0.0008,nan,0.001
1,39,1.8719966411590576,2.307873487472534,nan,nan,0.0008,nan,0.001
1,40,1.9178509712219238,2.310908794403076,nan,nan,0.0008,nan,0.001
1,41,1.9691555500030518,2.3000221252441406,nan,nan,0.0009,nan,0.001
1,42,2.015117645263672,2.311108350753784,nan,nan,0.0009,nan,0.001
1,43,2.0664751529693604,2.3187174797058105,nan,nan,0.0009,nan,0.001
1,44,2.1132078170776367,2.302222490310669,nan,nan,0.0010,nan,0.001
1,45,2.165252923965454,2.2987875938415527,nan,nan,0.0010,nan,0.001
1,46,2.213973045349121,2.309758424758911,nan,nan,0.0010,nan,0.001
1,47,2.262242317199707,2.3019394874572754,nan,nan,0.0010,nan,0.001
1,48,2.559070587158203,2.3010852336883545,2.304486502992346,2.307983627319336,0.0011,0.0005,0.001
2,49,2.604968309402466,2.305429458618164,nan,nan,0.0011,nan,0.001
2,50,2.6568245887756348,2.306102991104126,nan,nan,0.0011,nan,0.001
2,51,2.7053544521331787,2.302438497543335,nan,nan,0.0012,nan,0.001
2,52,2.757852077484131,2.31925106048584,nan,nan,0.0012,nan,0.001
2,53,2.8052217960357666,2.2953808307647705,nan,nan,0.0012,nan,0.001
2,54,2.856213092803955,2.3132004737854004,nan,nan,0.0012,nan,0.001
2,55,2.9030375480651855,2.31245756149292,nan,nan,0.0012,nan,0.001
2,56,2.9654788970947266,2.300039291381836,nan,nan,0.0013,nan,0.001
2,57,3.0145468711853027,2.301633596420288,nan,nan,0.0013,nan,0.001
2,58,3.0659141540527344,2.308717727661133,nan,nan,0.0013,nan,0.001
2,59,3.1177098751068115,2.313936233520508,nan,nan,0.0013,nan,0.001
2,60,3.1685497760772705,2.295985460281372,nan,nan,0.0014,nan,0.001
2,61,3.214576482772827,2.301664352416992,nan,nan,0.0014,nan,0.001
2,62,3.2649667263031006,2.297428846359253,nan,nan,0.0014,nan,0.001
2,63,3.3111441135406494,2.3052048683166504,nan,nan,0.0015,nan,0.001
2,64,3.36222505569458,2.3092455863952637,nan,nan,0.0015,nan,0.001
2,65,3.4081923961639404,2.314180612564087,nan,nan,0.0015,nan,0.001
2,66,3.4595651626586914,2.2974300384521484,nan,nan,0.0016,nan,0.001
2,67,3.5052080154418945,2.307521104812622,nan,nan,0.0016,nan,0.001
2,68,3.5560646057128906,2.3228213787078857,nan,nan,0.0017,nan,0.001
2,69,3.6018896102905273,2.3001089096069336,nan,nan,0.0017,nan,0.001
2,70,3.6530635356903076,2.306891918182373,nan,nan,0.0017,nan,0.001
2,71,3.699007749557495,2.2938833236694336,nan,nan,0.0017,nan,0.001
2,72,3.7505483627319336,2.30696702003479,nan,nan,0.0017,nan,0.001
2,73,3.79634952545166,2.3104605674743652,nan,nan,0.0018,nan,0.001
2,74,3.8484859466552734,2.3088161945343018,nan,nan,0.0018,nan,0.001
2,75,3.8946163654327393,2.293400764465332,nan,nan,0.0018,nan,0.001
2,76,3.9491500854492188,2.3077778816223145,nan,nan,0.0018,nan,0.001
2,77,3.998574733734131,2.2883224487304688,nan,nan,0.0018,nan,0.001
2,78,4.04654860496521,2.2978334426879883,nan,nan,0.0019,nan,0.001
2,79,4.096167325973511,2.297844171524048,nan,nan,0.0019,nan,0.001
2,80,4.144143342971802,2.299884080886841,nan,nan,0.0019,nan,0.001
2,81,4.193503379821777,2.313239812850952,nan,nan,0.0020,nan,0.001
2,82,4.243786096572876,2.297612428665161,nan,nan,0.0020,nan,0.001
2,83,4.293172836303711,2.30224871635437,nan,nan,0.0020,nan,0.001
2,84,4.341254949569702,2.3045196533203125,nan,nan,0.0020,nan,0.001
2,85,4.39034104347229,2.309431552886963,nan,nan,0.0020,nan,0.001
2,86,4.4380903244018555,2.3048624992370605,nan,nan,0.0021,nan,0.001
2,87,4.487859487533569,2.2871665954589844,nan,nan,0.0021,nan,0.001
2,88,4.536122798919678,2.302703380584717,nan,nan,0.0021,nan,0.001
2,89,4.585498809814453,2.310513496398926,nan,nan,0.0021,nan,0.001
2,90,4.633984327316284,2.299579381942749,nan,nan,0.0021,nan,0.001
2,91,4.68406081199646,2.305020332336426,nan,nan,0.0021,nan,0.001
2,92,4.732569217681885,2.288588285446167,nan,nan,0.0022,nan,0.001
2,93,4.7824952602386475,2.302966356277466,nan,nan,0.0022,nan,0.001
